Temperature (K),B-Field (Gauss),sample I AB,sample I AD,sample I AC,sample I BD,sample I -AB,sample I -AD,sample I -AC,sample I -BD,Voltage DC,Voltage BC,Voltage BD,Voltage AC,Voltage -DC,Voltage -BC,Voltage -BD,Voltage -AC
150.04,4569,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.00298,0.0034992,-0.0047774,-0.0059667,-0.0036979,-0.0041447,0.0042974,0.0056436
151.615,-4583,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.002984,0.0038048,0.0055995,0.0044164,-0.003702,-0.0044802,-0.0061063,-0.0047139
152.915,-30.2099991,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.002332,0.0028488,0.0002861,-0.000607,-0.003034,-0.0035077,-0.0007835,0.0002963
154.33,4569,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0031153,0.0036421,-0.0047835,-0.0060036,-0.0038212,-0.0043023,0.0042857,0.0056944
155.89,-4582,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0031068,0.0039427,0.0056332,0.004421,-0.0038206,-0.0046334,-0.0061582,-0.0047056
157.21,-30.5699997,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0024425,0.0029695,0.0002947,-0.0006206,-0.0031461,-0.0036509,-0.0008176,0.0003245
158.62,4568,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0032319,0.0037687,-0.0047896,-0.0060354,-0.0039398,-0.0044538,0.0042715,0.0057476
160.255,-4583,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0032229,0.0040691,0.0056635,0.0044299,-0.0039415,-0.004794,-0.006212,-0.0046857
161.565,-30.3600006,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0025461,0.0030798,0.0003032,-0.0006282,-0.0032591,-0.0038009,-0.0008506,0.0003629
162.86,4568,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0033376,0.0038856,-0.004796,-0.0060629,-0.0040548,-0.0046061,0.0042582,0.0058041
164.595,-4583,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0033339,0.0041934,0.005695,0.0044354,-0.0040629,-0.0049472,-0.0062622,-0.00467
165.93,-30.1100006,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0026558,0.0032113,0.0003195,-0.0006422,-0.0033778,-0.0039472,-0.0008764,0.0003899
167.2,4568,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0034688,0.0040343,-0.0047944,-0.0061034,-0.0041842,-0.0047657,0.0042472,0.0058581
168.825,-4582,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0034679,0.0043544,0.0057442,0.0044333,-0.0042013,-0.0051181,-0.0063178,-0.0046661
170.19,-30.2299995,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0027939,0.0033705,0.0003419,-0.0006714,-0.0035133,-0.0041123,-0.0009102,0.0004106
171.56,4567,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0036207,0.0042157,-0.0047965,-0.006164,-0.0043342,-0.0049482,0.0042411,0.0059079
173.285,-4582,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0036351,0.0045516,0.0058042,0.0044212,-0.0043581,-0.0053086,-0.0063808,-0.0046691
174.64,-30.2099991,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.002959,0.003566,0.0003771,-0.0007031,-0.0036639,-0.0042969,-0.0009403,0.0004426
176.04,4567,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0037996,0.0044257,-0.00479,-0.0062335,-0.0045013,-0.0051478,0.0042382,0.0059682
177.68,-4582,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0038153,0.0047653,0.0058662,0.0044139,-0.0045222,-0.0055127,-0.0064401,-0.0046666
179.07,-30.1000004,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.003132,0.0037707,0.0004073,-0.0007498,-0.0038303,-0.0044981,-0.0009761,0.0004697
180.13,4567,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0039711,0.0046281,-0.0047906,-0.0063009,-0.0046659,-0.0053478,0.0042326,0.0060232
181.74,-4581,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0039821,0.0049656,0.0059289,0.0043994,-0.0046794,-0.0057041,-0.0065001,-0.0046695
183.01,-30.2000008,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0032926,0.0039554,0.0004365,-0.0007814,-0.0039762,-0.0046785,-0.0010082,0.0004915
184.185,4568,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0041392,0.0048258,-0.0047841,-0.0063686,-0.0048203,-0.0055336,0.0042283,0.0060796
185.825,-4580,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,0.0041486,0.0051697,0.0059903,0.0043897,-0.0048385,-0.0058974,-0.0065659,-0.0046742
